Property Name,Location,Price,Price_Numeric,Area,Area_Numeric,BHK,Type,Posted By,Posted Time,Property URL,Source,Price_Per_Sqft
Signature Global The Millennia,Sector 71,8300000.0,8300000.0,1498 sq.ft,1498.0,2,Ready to move,Deepak Khandelwal,1d ago,https://housing.com/in/buy/resale/page/16350180-2-bhk-apartment-in-sector-71-for-rs-8300000,Housing.com,5540
DLF The Skycourt,Sector 37D,6800000.0,6800000.0,1750 sq.ft,1750.0,2,Ready to move,Royal Properties,1d ago,https://housing.com/in/buy/resale/page/17165395-2-bhk-apartment-in-sector-37d-for-rs-6800000,Housing.com,3885
Pivotal Devaan,Sector 86,23000000.0,23000000.0,1264 sq.ft,1264.0,3,Ready to move,Sarkar Properties,1d ago,https://housing.com/in/buy/resale/page/17172407-3-bhk-apartment-in-sector-86-for-rs-23000000,Housing.com,18196
Pyramid Elite,Sector 84,5500000.0,5500000.0,2195 sq.ft,2195.0,2,Ready to move,Sarkar Properties,1d ago,https://housing.com/in/buy/resale/page/17177478-2-bhk-apartment-in-sector-84-for-rs-5500000,Housing.com,2505
SS The Coralwood,Sector 90,19500000.0,19500000.0,"1st Jul, 2025",1.0,3,Ready to move,Sarkar Properties,1d ago,https://housing.com/in/buy/resale/page/17172729-3-bhk-apartment-in-sector-90-for-rs-19500000,Housing.com,19500000
Signature Global The Roselia,Sector 86,6500000.0,6500000.0,710 sq.ft,710.0,2,Ready to move,Sarkar Properties,1d ago,https://housing.com/in/buy/resale/page/17182223-2-bhk-apartment-in-sector-86-for-rs-6500000,Housing.com,9154
Spaze Privy AT4,Sector 95A,6500000.0,6500000.0,2400 sq.ft,2400.0,2,Ready to move,Sarkar Properties,1d ago,https://housing.com/in/buy/resale/page/17181485-2-bhk-apartment-in-sector-95a-for-rs-6500000,Housing.com,2708
Shree Vardhman Green Court,Sector 84,19000000.0,19000000.0,1366 sq.ft,1366.0,3,Ready to move,Sarkar Properties,1d ago,https://housing.com/in/buy/resale/page/17183505-3-bhk-apartment-in-sector-84-for-rs-19000000,Housing.com,13909
Pivotal Paradise,Sector 106,22000000.0,22000000.0,2040 sq.ft,2040.0,2,Ready to move,Vijay Rathore,1d ago,https://housing.com/in/buy/resale/page/17196423-2-bhk-apartment-in-sector-106-for-rs-22000000,Housing.com,10784
Bestech Park View Sanskruti,Sector 62,9500000.0,9500000.0,1733 sq.ft,1733.0,3,Ready to move,Atul Dubey,1d ago,https://housing.com/in/buy/resale/page/17196132-3-bhk-apartment-in-sector-62-for-rs-9500000,Housing.com,5481
Imperia Esfera,Sector 92,23500000.0,23500000.0,2720 sq.ft,2720.0,3,Ready to move,Dev Realty,1d ago,https://housing.com/in/buy/resale/page/16206485-3-bhk-apartment-in-sector-92-for-rs-23500000,Housing.com,8639
Vatika City Homes,Sector 37C,12600000.0,12600000.0,1855 sq.ft,1855.0,5,Ready to move,Shree Shyam Real Estate,1d ago,https://housing.com/in/buy/resale/page/17152720-2.5-bhk-apartment-in-sector-37c-for-rs-12600000,Housing.com,6792
Signature Global The Roselia,Sector 83,17500000.0,17500000.0,658 sq.ft,658.0,3,Ready to move,Gopal Choudhary,1d ago,https://housing.com/in/buy/resale/page/16834539-3-bhk-apartment-in-sector-83-for-rs-17500000,Housing.com,26595
Signature Global Orchard Avenue,Sector 95A,5800000.0,5800000.0,652 sq.ft,652.0,2,Ready to move,R D HOMES,1d ago,https://housing.com/in/buy/resale/page/16516691-2-bhk-apartment-in-sector-95a-for-rs-5800000,Housing.com,8895
Breez Global Heights,Sector 93,6200000.0,6200000.0,2003 sq.ft,2003.0,2,Ready to move,R D HOMES,1d ago,https://housing.com/in/buy/resale/page/16531453-2-bhk-apartment-in-sector-93-for-rs-6200000,Housing.com,3095
Vatika Gurgaon 21,Sector 37C,12500000.0,12500000.0,"10th Apr, 2025",10.0,5,Ready to move,Shree Shyam Real Estate,1d ago,https://housing.com/in/buy/resale/page/17152736-2.5-bhk-apartment-in-sector-37c-for-rs-12500000,Housing.com,1250000
Signature Global The Millennia,"Sector 33, Sohna",5500000.0,5500000.0,789 sq.ft,789.0,2,Ready to move,Raj Sharma,1d ago,"https://housing.com/in/buy/resale/page/17198973-2-bhk-apartment-in-sector-33,-sohna-for-rs-5500000",Housing.com,6970
Signature Global City 92,Sector 37D,6500000.0,6500000.0,1100 sq.ft,1100.0,2,Ready to move,SS Realtors,1d ago,https://housing.com/in/buy/resale/page/17143278-2-bhk-apartment-in-sector-37c-for-rs-6500000,Housing.com,5909
Ashiana Mulberry,Sector 37C,15000000.0,15000000.0,"5th May, 2025",5.0,3,Ready to move,Nitish Yadav,1d ago,https://housing.com/in/buy/resale/page/16914697-3-bhk-apartment-in-sector-37c-for-rs-15000000,Housing.com,3000000
ILD Grand,Sector 92,11000000.0,11000000.0,1264 sq.ft,1264.0,2,Ready to move,JSS ASSOCIATES,1d ago,https://housing.com/in/buy/resale/page/17159346-2-bhk-apartment-in-sector-92-for-rs-11000000,Housing.com,8702
Signature Global The Roselia,Sector 37C,14500000.0,14500000.0,2195 sq.ft,2195.0,3,Ready to move,Shree Shyam Real Estate,1d ago,https://housing.com/in/buy/resale/page/16811490-3-bhk-apartment-in-sector-37c-for-rs-14500000,Housing.com,6605
Signature Global Orchard Avenue,Sector 99A,4525000.0,4525000.0,"1st Jul, 2025",1.0,2,Ready to move,Bharat Properties,1d ago,https://housing.com/in/buy/resale/page/16403391-2-bhk-apartment-in-sector-99a-for-rs-4525000,Housing.com,4525000
Signature Global The Roselia,Sector 95A,6100000.0,6100000.0,710 sq.ft,710.0,2,Ready to move,R D HOMES,1d ago,https://housing.com/in/buy/resale/page/16529308-2-bhk-apartment-in-sector-95a-for-rs-6100000,Housing.com,8591
Vatika Lifestyle Homes,Sector 95A,6400000.0,6400000.0,2400 sq.ft,2400.0,2,Ready to move,R D HOMES,1d ago,https://housing.com/in/buy/resale/page/16567394-2-bhk-apartment-in-sector-95a-for-rs-6400000,Housing.com,2666
Bestech Park View Altura,Sector 83,17000000.0,17000000.0,1366 sq.ft,1366.0,3,Ready to move,Gopal Choudhary,1d ago,https://housing.com/in/buy/resale/page/16834579-3-bhk-apartment-in-sector-83-for-rs-17000000,Housing.com,12445
Bestech Park View Grand Spa,Sector 82,19500000.0,19500000.0,2720 sq.ft,2720.0,3,Ready to move,Earth Real Estate,1d ago,https://housing.com/in/buy/resale/page/16820634-3-bhk-apartment-in-sector-82-for-rs-19500000,Housing.com,7169
Signature Global Orchard Avenue,Sector 81,46000000.0,46000000.0,2040 sq.ft,2040.0,4,Ready to move,Anil Sangwan,1d ago,https://housing.com/in/buy/resale/page/17054483-4-bhk-apartment-in-sector-81-for-rs-46000000,Housing.com,22549
Godrej 101,Sector 93,6200000.0,6200000.0,1733 sq.ft,1733.0,2,Ready to move,R D HOMES,1d ago,https://housing.com/in/buy/resale/page/16981029-2-bhk-apartment-in-sector-93-for-rs-6200000,Housing.com,3577
Bestech Park View Sanskruti,Sector 92,22500000.0,22500000.0,1855 sq.ft,1855.0,3,Ready to move,Anil Sangwan,1d ago,https://housing.com/in/buy/resale/page/17054672-3-bhk-apartment-in-sector-92-for-rs-22500000,Housing.com,12129
Bestech Park View Ananda,Sector 92,24700000.000000004,24700000.000000004,658 sq.ft,658.0,3,Ready to move,Anil Sangwan,1d ago,https://housing.com/in/buy/resale/page/17054609-3-bhk-apartment-in-sector-92-for-rs-24700000,Housing.com,37537
M3M Skycity,Sector 111,25000000.0,25000000.0,2003 sq.ft,2003.0,3,Ready to move,ShivaShakti Real Estate,1d ago,https://housing.com/in/buy/resale/page/17197663-3-bhk-apartment-in-sector-111-for-rs-25000000,Housing.com,12481
Signature Global The Millennia,Sector 63,42500000.0,42500000.0,"10th Apr, 2025",10.0,3,Ready to move,Aamir,1d ago,https://housing.com/in/buy/resale/page/17197433-3-bhk-apartment-in-sector-63-for-rs-42500000,Housing.com,4250000
Signature Global The Millennia,Sector 65,29000000.0,29000000.0,789 sq.ft,789.0,2,Ready to move,Hemant,1d ago,https://housing.com/in/buy/resale/page/17197338-2-bhk-apartment-in-sector-65-for-rs-29000000,Housing.com,36755
Signature Global The Millennia,Sector 37D,6600000.0,6600000.0,1100 sq.ft,1100.0,2,Ready to move,SS Realtors,1d ago,https://housing.com/in/buy/resale/page/16092570-2-bhk-apartment-in-sector-37d-for-rs-6600000,Housing.com,6000
Swaraj Homes Prerna Society,Sector 37D,7200000.0,7200000.0,"5th May, 2025",5.0,2,Ready to move,SS Realtors,1d ago,https://housing.com/in/buy/resale/page/17198244-2-bhk-apartment-in-sector-37d-for-rs-7200000,Housing.com,1440000
Paras Connoisseur Twin Tower,Sector 37D,6700000.0,6700000.0,650 sq.ft,650.0,2,Ready to move,SS Realtors,1d ago,https://housing.com/in/buy/resale/page/17198226-2-bhk-apartment-in-sector-37d-for-rs-6700000,Housing.com,10307
Ganga Liv 89,"Sector 33, Sohna",15000000.0,15000000.0,1920 sq.ft,1920.0,2,Ready to move,Mukesh Rai,1d ago,"https://housing.com/in/buy/resale/page/17070247-2-bhk-apartment-in-sector-33,-sohna-for-rs-15000000",Housing.com,7812
DLF Pinnacle,Sushant Lok Phase 1,41000000.0,41000000.0,"1st Jul, 2025",1.0,4,Ready to move,Mukesh Rai,1d ago,https://housing.com/in/buy/resale/page/16879128-4-bhk-apartment-in-sector-43-for-rs-41000000,Housing.com,41000000
DLF The Icon,Sushant Lok Phase 1,40500000.0,40500000.0,1855 sq.ft,1855.0,4,Ready to move,Mukesh Rai,1d ago,https://housing.com/in/buy/resale/page/16879192-4-bhk-apartment-in-sushant-lok-i-for-rs-40500000,Housing.com,21832
DLF Park Place,Sector 43,130000000.0,130000000.0,1877 sq.ft,1877.0,4,Ready to move,THE SAAWARIYA REAL ESTATE GURGAON,1d ago,https://housing.com/in/buy/resale/page/17109443-4-bhk-apartment-in-sector-43-for-rs-130000000,Housing.com,69259
MGF The Vilas Apartment,DLF Phase 5,150000000.0,150000000.0,1430 sq.ft,1430.0,4,Ready to move,THE SAAWARIYA REAL ESTATE GURGAON,1d ago,https://housing.com/in/buy/resale/page/17109779-4-bhk-apartment-in-dlf-phase-5-for-rs-150000000,Housing.com,104895
Paras Quartier,DLF Phase 5,97500000.0,97500000.0,1366 sq.ft,1366.0,4,Ready to move,THE SAAWARIYA REAL ESTATE GURGAON,1d ago,https://housing.com/in/buy/resale/page/17116336-4-bhk-apartment-in-dlf-phase-5-for-rs-97500000,Housing.com,71376
Godrej Frontier,DLF Phase 2,110000000.0,110000000.0,1125 sq.ft,1125.0,4,Ready to move,THE SAAWARIYA REAL ESTATE GURGAON,1d ago,https://housing.com/in/buy/resale/page/17098758-4-bhk-apartment-in-dlf-phase-2-for-rs-110000000,Housing.com,97777
Orris Greenopolis,Gwal Pahari,120100000.0,120100000.0,1740 sq.ft,1740.0,4,Ready to move,THE SAAWARIYA REAL ESTATE GURGAON,1d ago,https://housing.com/in/buy/resale/page/17109831-4-bhk-apartment-in-gwal-pahari-for-rs-120088000,Housing.com,69022
CGHS Priyadarshini Apartment,Sector 80,19000000.0,19000000.0,1975 sq.ft,1975.0,3,Ready to move,DWIVEDI ASSOCIATES,1d ago,https://housing.com/in/buy/resale/page/17197576-3-bhk-apartment-in-sector-80-for-rs-19000000,Housing.com,9620
Suncity Avenue 76,Sector 89,14500000.0,14500000.0,635 sq.ft,635.0,3,Ready to move,Sarkar Properties,1d ago,https://housing.com/in/buy/resale/page/17196592-3-bhk-apartment-in-sector-89-for-rs-14500000,Housing.com,22834
Suncity Avenue 76,Sector 56,18000000.0,18000000.0,1300 sq.ft,1300.0,2,Ready to move,Rajesh Mantra,1d ago,https://housing.com/in/buy/resale/page/17014215-2-bhk-apartment-in-sector-56-for-rs-18000000,Housing.com,13846
Suncity Avenue 102,Sector 76,8400000.0,8400000.0,1300 sq.ft,1300.0,2,Ready to move,Empire Estates,1d ago,https://housing.com/in/buy/resale/page/17196732-2-bhk-apartment-in-sector-76-for-rs-8400000,Housing.com,6461
Signature Global City 92,Sector 76,8600000.0,8600000.0,2300 sq.ft,2300.0,2,Ready to move,Empire Estates,1d ago,https://housing.com/in/buy/resale/page/17196707-2-bhk-apartment-in-sector-76-for-rs-8600000,Housing.com,3739
Assotech Blith,Sector 92,14800000.0,14800000.0,1500 sq.ft,1500.0,2,Ready to move,Sigma Homes,1d ago,https://housing.com/in/buy/resale/page/17197408-2-bhk-apartment-in-sector-92-for-rs-14800000,Housing.com,9866
M3M Skycity,Sector 63,15500000.0,15500000.0,650 sq.ft,650.0,2,Ready to move,Aamir,1d ago,https://housing.com/in/buy/resale/page/15515747-2-bhk-apartment-in-sector-63-for-rs-15500000,Housing.com,23846
Pyramid Urban Home II Extension,Sector 99,35000000.0,35000000.0,1920 sq.ft,1920.0,5,Ready to move,Sigma Homes,1d ago,https://housing.com/in/buy/resale/page/17197335-4.5-bhk-apartment-in-sector-99-for-rs-35000000,Housing.com,18229
Assotech Blith,Sector 56,18400000.0,18400000.0,"1st Jul, 2025",1.0,5,Ready to move,SAMAR ESTATE,1d ago,https://housing.com/in/buy/resale/page/17069965-2.5-bhk-apartment-in-sector-56-for-rs-18400000,Housing.com,18400000
Pyramid Heights,Sector 65,29000000.0,29000000.0,1855 sq.ft,1855.0,2,Ready to move,Hemant,1d ago,https://housing.com/in/buy/resale/page/17197260-2-bhk-apartment-in-sector-65-for-rs-29000000,Housing.com,15633
Pyramid Elite,Sector 86,8400000.0,8400000.0,1877 sq.ft,1877.0,3,Ready to move,Group One Realty,1d ago,https://housing.com/in/buy/resale/page/17185978-3-bhk-apartment-in-sector-86-for-rs-8400000,Housing.com,4475
Paras Dews,Sector 85,6500000.0,6500000.0,1430 sq.ft,1430.0,2,Ready to move,R3R Property,2d ago,https://housing.com/in/buy/resale/page/17095370-2-bhk-apartment-in-sector-85-for-rs-6500000,Housing.com,4545
Signature Global Park,Sector 86,6500000.0,6500000.0,1366 sq.ft,1366.0,2,Ready to move,R3R Property,2d ago,https://housing.com/in/buy/resale/page/17095059-2-bhk-apartment-in-sector-86-for-rs-6500000,Housing.com,4758
Breez Global Heights,Sector 106,15000000.0,15000000.0,1125 sq.ft,1125.0,2,Ready to move,Vijay Rathore,2d ago,https://housing.com/in/buy/resale/page/17196705-2-bhk-apartment-in-sector-106-for-rs-15000000,Housing.com,13333
Smart World Gems,Sector 36 Sohna,8000000.0,8000000.0,1740 sq.ft,1740.0,2,Ready to move,VALUEMAX,2d ago,https://housing.com/in/buy/resale/page/17195170-2-bhk-apartment-in-sector-36-sohna-for-rs-8000000,Housing.com,4597
Imperia Esfera,Sector 89,16000000.0,16000000.0,635 sq.ft,635.0,5,Ready to move,Hitesh,2d ago,https://housing.com/in/buy/resale/page/17100926-3.5-bhk-apartment-in-sector-89-for-rs-16000000,Housing.com,25196
Ireo The Corridors,Sector 65,34500000.0,34500000.0,1300 sq.ft,1300.0,3,Ready to move,Naveen Ahlawat,2d ago,https://housing.com/in/buy/resale/page/17092871-3-bhk-apartment-in-sector-65-for-rs-34500000,Housing.com,26538
Unitech The Close South,Sector 37C,11500000.0,11500000.0,1300 sq.ft,1300.0,5,Ready to move,Investors Estate,2d ago,https://housing.com/in/buy/resale/page/17196427-2.5-bhk-apartment-in-sector-37c-for-rs-11500000,Housing.com,8846
Puri Emerald Bay,Sector 67,18500000.0,18500000.0,2300 sq.ft,2300.0,5,Ready to move,B MYN Realty,2d ago,https://housing.com/in/buy/resale/page/17196383-2.5-bhk-apartment-in-sector-67-for-rs-18500000,Housing.com,8043
Vatika Lifestyle Homes,Sector 50,42800000.0,42800000.0,1500 sq.ft,1500.0,3,Ready to move,S S Properties,2d ago,https://housing.com/in/buy/resale/page/17195953-3-bhk-apartment-in-sector-50-for-rs-42800000,Housing.com,28533
Parsvnath Green Ville,Sector 104,22000000.0,22000000.0,1500 sq.ft,1500.0,5,Ready to move,Vijay Rathore,2d ago,https://housing.com/in/buy/resale/page/17195686-2.5-bhk-apartment-in-sector-104-for-rs-22000000,Housing.com,14666
Mapsko Casa Bella,Sector 83,18000000.0,18000000.0,900 sq.ft,900.0,3,Ready to move,Sushant Home Privat Limited,2d ago,https://housing.com/in/buy/resale/page/17196149-3-bhk-apartment-in-sector-83-for-rs-18000000,Housing.com,20000
AWHO Sispal Vihar,Sector 48,23500000.0,23500000.0,1000 sq.ft,1000.0,3,Ready to move,Manish Pandey,2d ago,https://housing.com/in/buy/resale/page/15853165-3-bhk-apartment-in-sector-48-for-rs-23500000,Housing.com,23500
Tulip Orange,Sector 83,12500000.0,12500000.0,1875 sq.ft,1875.0,2,Ready to move,Sushant Home Privat Limited,2d ago,https://housing.com/in/buy/resale/page/17195907-2-bhk-apartment-in-sector-83-for-rs-12500000,Housing.com,6666
Shapoorji Pallonji JoyVille,"Sector 4, Sohna",3700000.0,3700000.0,1460 sq.ft,1460.0,2,Ready to move,Property Allotment,2d ago,"https://housing.com/in/buy/resale/page/17193865-2-bhk-apartment-in-sector-4,-sohna-for-rs-3700000",Housing.com,2534
M3M Heights,"Sector 4, Sohna",5499000.0,5499000.0,1875 sq.ft,1875.0,3,Ready to move,Property Allotment,2d ago,"https://housing.com/in/buy/resale/page/17193805-3-bhk-apartment-in-sector-4,-sohna-for-rs-5499000",Housing.com,2932
Signature Global Park 4 And 5,Sector 69,22500000.0,22500000.0,2550 sq.ft,2550.0,3,Ready to move,Manish Jangir,2d ago,https://housing.com/in/buy/resale/page/17038065-3-bhk-apartment-in-sector-69-for-rs-23500000,Housing.com,8823
GLS Avenue 51,Sector 70A,36000000.0,36000000.0,2550 sq.ft,2550.0,3,Ready to move,Doyen Consultant,2d ago,https://housing.com/in/buy/resale/page/16577646-3-bhk-apartment-in-sector-70a-for-rs-36000000,Housing.com,14117
Rising Homes At DXP 92,Sector 65,28500000.0,28500000.0,2400 sq.ft,2400.0,2,Ready to move,Doyen Consultant,2d ago,https://housing.com/in/buy/resale/page/15992920-2-bhk-apartment-in-sector-65-for-rs-28500000,Housing.com,11875
Rising Homes At DXP 92,Sector 36 Sohna,12000000.0,12000000.0,636 sq.ft,636.0,3,Ready to move,Manisha Gupta,2d ago,https://housing.com/in/buy/resale/page/17195302-3-bhk-apartment-in-sector-36-sohna-for-rs-12000000,Housing.com,18867
Signature Global The Roselia,Sector 92,7000000.0,7000000.0,2090 sq.ft,2090.0,3,Ready to move,RAJENDRA SINGH NEGI,2d ago,https://housing.com/in/buy/resale/page/17195164-3-bhk-apartment-in-sector-92-for-rs-7000000,Housing.com,3349
Spaze Privvy The Address,Sector 62,37500000.0,37500000.0,"8th May, 2025",8.0,3,Ready to move,Madhusudan Properties,2d ago,https://housing.com/in/buy/resale/page/17192850-3-bhk-apartment-in-sector-62-for-rs-37500000,Housing.com,4687500
Central Park Aqua Front Towers,Sector 104,33000000.0,33000000.0,300 sq.ft,300.0,5,Ready to move,RS Realtors And Roofers,2d ago,https://housing.com/in/buy/resale/page/17186417-3.5-bhk-apartment-in-sector-104-for-rs-33000000,Housing.com,110000
GLS Arawali Homes,Sector 92,12700000.0,12700000.0,2505 sq.ft,2505.0,3,Ready to move,RAJENDRA SINGH NEGI,2d ago,https://housing.com/in/buy/resale/page/15207329-3-bhk-apartment-in-sector-92-for-rs-12100000-v2,Housing.com,5069
DLF The Ultima,Sector 92,11800000.0,11800000.0,"1st Jul, 2025",1.0,3,Ready to move,RAJENDRA SINGH NEGI,2d ago,https://housing.com/in/buy/resale/page/9968253-3-bhk-apartment-in-sector-92-for-rs-11200000,Housing.com,11800000
M3M Soulitude,Sector 92,9600000.0,9600000.0,699 sq.ft,699.0,2,Ready to move,RAJENDRA SINGH NEGI,2d ago,https://housing.com/in/buy/resale/page/16680032-2-bhk-apartment-in-sector-92-for-rs-8600000,Housing.com,13733
M3M Soulitude,Sector 92,15200000.0,15200000.0,1400 sq.ft,1400.0,4,Ready to move,RAJENDRA SINGH NEGI,2d ago,https://housing.com/in/buy/resale/page/16669319-4-bhk-apartment-in-sector-92-for-rs-15200000,Housing.com,10857
DLF Privana West,Sector 95A,6800000.0,6800000.0,900 sq.ft,900.0,2,Ready to move,Samriddhi Properties,2d ago,https://housing.com/in/buy/resale/page/17146887-2-bhk-apartment-in-sector-95a-for-rs-6800000,Housing.com,7555
Puri Diplomatic Greens,"Sector 33, Sohna",25300000.0,25300000.0,1000 sq.ft,1000.0,3,Ready to move,Karan Gandhi,2d ago,"https://housing.com/in/buy/resale/page/17131561-3-bhk-apartment-in-sector-33,-sohna-for-rs-18000000",Housing.com,25300
Emaar Palm Hills,"Sector 4, Sohna",5490000.0,5490000.0,1875 sq.ft,1875.0,3,Ready to move,Property Allotment,2d ago,"https://housing.com/in/buy/resale/page/17193840-3-bhk-apartment-in-sector-4,-sohna-for-rs-5490000",Housing.com,2928
The Antriksh Heights,Sector 89,16900000.0,16900000.0,1460 sq.ft,1460.0,5,Ready to move,Rohit Lathwal,2d ago,https://housing.com/in/buy/resale/page/17183298-3.5-bhk-apartment-in-sector-89-for-rs-16900000,Housing.com,11575
Ashiana Mulberry,Sector 89,13100000.0,13100000.0,1875 sq.ft,1875.0,5,Ready to move,Rohit Lathwal,2d ago,https://housing.com/in/buy/resale/page/17183267-2.5-bhk-apartment-in-sector-89-for-rs-13100000,Housing.com,6986
Mapsko Royal Ville,Sector 76,70800000.0,70800000.0,2550 sq.ft,2550.0,4,Ready to move,Siyomtvasta,2d ago,https://housing.com/in/buy/resale/page/17056388-4-bhk-apartment-in-sector-76-for-rs-70800000,Housing.com,27764
ATS Kocoon,Sector 110A,47500000.0,47500000.0,2550 sq.ft,2550.0,4,Ready to move,RP Icon Homes,2d ago,https://housing.com/in/buy/resale/page/16628180-4-bhk-apartment-in-sector-110a-for-rs-47500000,Housing.com,18627
Signature Global Golf Green,Sector 77,20800000.0,20800000.0,1200 sq.ft,1200.0,5,Ready to move,Narindermadan,2d ago,https://housing.com/in/buy/resale/page/17172335-3.5-bhk-apartment-in-sector-77-for-rs-20800000,Housing.com,17333
